seq_num,folder,crop_index,label,arrival_timestamp,interarrival_delay
475,normal,1956,0,1782358394.2919707,0.0016486644744873047
476,normal,398,0,1782358394.2942967,0.0023260116577148438
477,normal,2374,0,1782358394.2961633,0.0018665790557861328
478,normal,2933,0,1782358394.2981102,0.0019469261169433594
479,normal,2492,0,1782358394.3000634,0.001953125
480,normal,2084,0,1782358394.302274,0.0022106170654296875
481,normal,2274,0,1782358394.3039966,0.001722574234008789
482,normal,2407,0,1782358394.3063447,0.002348184585571289
483,normal,1510,0,1782358394.3080752,0.0017304420471191406
484,normal,1209,3,1782358394.3100927,0.002017498016357422
485,normal,492,0,1782358394.3119683,0.0018756389617919922
486,normal,2157,0,1782358394.3142583,0.002290010452270508
487,normal,3218,0,1782358394.3159857,0.0017273426055908203
488,normal,2139,0,1782358394.3182628,0.0022771358489990234
489,normal,778,0,1782358394.3200808,0.001817941665649414
490,normal,1230,3,1782358394.322082,0.0020012855529785156
